X,molecule,Value,logTox,Value_mmol,logToxm,stars,amine,amidine,acid,amide,rotor,rtvFG,mol_MW,dipole,SASA,FOSA,FISA,PISA,WPSA,volume,donorHB,accptHB,dip.2.V,ACxDN..5.SA,glob,QPpolrz,QPlogPC16,QPlogPoct,QPlogPw,QPlogPo.w,QPlogS,QPlogHERG,QPPCaco,QPlogBB,QPPMDCK,QPlogKp,IP.eV.,EA.eV.,SAfluorine,SAamideO,PSA,NandO,RuleOf5,ringatoms,in34,in56,noncon,nonHatm,HOMO_AM1,LUMO_AM1,dE,Species,Measure,Time.h.,aveTOX,EA.AM1,IA.AM1,Chem.Pot
66,77758,1220,7.106606138,12.4,2.52,9,0,0,0,0,3,0,98.14,1.8,308.25,221.18,39.49,47.58,0,459.75,1.5,0.75,0.01,0,0.93,10.77,3.53,5.08,3.33,1.39,-0.78,-2.82,4182.34,0.08,2322.9,-1.79,11.18,-1.74,0,0,20.55,1,0,0,0,0,0,7,-10.84,1.7,12.53,Fathead,LC50,96,1220,-1.7,10.84,-4.57
67,78273,256,5.545177444,2.06,0.72,6,0,0,0,0,2,0,124.18,1.97,334.1,251.9,45.4,36.8,0,516.72,1.5,0.75,0.01,0,0.93,13.59,4.11,6.11,3.58,1.74,-1.53,-2.81,3675.7,0.1,2020.3,-2.04,11.03,-1.75,0,0,21.85,1,0,6,0,6,6,9,-10.6,1.71,12.31,Fathead,LC50,96,256,-1.71,10.6,-4.445
68,78513,11.2,2.415913778,0.03,-3.57,3,0,0,0,0,21,3,398.48,5.61,862.1,828.9,30.9,0,2.31,1456.35,0,10.1,0.02,0,0.72,38.65,12.59,16.59,7.32,3.67,-3.86,-6.05,5045.65,-1.09,2929.24,-0.07,10.34,-0.66,0,0,67.96,7,0,0,0,0,0,26,-10.52,0.82,11.34,Fathead,LC50,96,11.2,-0.82,10.52,-4.85
430,786196,0.24,-1.427116356,7.00E-04,-7.26,4,0,0,0,0,8,3,342.85,3.55,528.84,239.72,0,120.55,168.57,942.02,0,2,0.01,0,0.88,27.56,9.1,10.07,2.08,5.15,-5.81,-4.07,9906.04,-0.24,10000,-0.33,8.98,2.17,0,0,16.96,2,1,6,0,6,0,18,-8.59,-2.57,6.02,Fathead,LC50,96,0.24,2.57,8.59,-5.58
69,78831,1430,7.265429723,19.3,2.96,11,0,0,0,0,2,0,74.12,1.99,270.72,221.1,49.62,0,0,389.95,1,1.7,0.01,0.01,0.95,8.17,2.58,4.04,3.41,0.76,0.05,-2.28,3352.73,0.08,1829.13,-2.24,10.99,-3.16,0,0,21.94,1,0,0,0,0,0,5,-10.87,3.46,14.33,Fathead,LC50,96,1430,-3.46,10.87,-3.705
70,78875,127,4.844187086,1.12,0.11,11,0,0,0,0,0,1,112.99,4.01,277.67,149.68,0,0,127.99,400.64,0,0,0.04,0,0.95,9.88,2.95,3.12,0.43,2.45,-1.97,-2.4,9906.04,0.49,10000,-1.52,10.48,-0.78,0,0,0,0,0,0,0,0,0,5,-11.29,1.12,12.41,Fathead,LC50,96,127,-1.12,11.29,-5.085
71,78900,1010,6.91770561,13.6,2.61,9,2,0,0,0,3,0,74.13,0.74,262.65,152.46,110.19,0,0,372.7,4,2,0,0.02,0.95,6.84,3.49,8.24,8.27,-1.59,2,-3.74,55.56,0.37,26.63,-7.39,9.49,-3,0,0,51.12,2,0,0,0,0,0,5,-9.63,3.42,13.05,Fathead,LC50,96,1010,-3.42,9.63,-3.105
72,78922,3670,8.207946941,49.5,3.9,10,0,0,0,0,2,0,74.12,2.05,274.48,232.27,42.21,0,0,393.53,1,1.7,0.01,0.01,0.95,8.31,2.48,4.04,3.37,0.76,0.05,-2.4,3940.76,0.13,2178.22,-2.11,11.21,-3.28,0,0,21.1,1,0,0,0,0,0,5,-10.95,3.55,14.51,Fathead,LC50,96,3670,-3.55,10.95,-3.7
73,78933,3220,8.077136639,44.7,3.8,8,0,0,0,0,1,1,72.11,3.58,269.78,225.05,44.73,0,0,382.42,0,2,0.03,0,0.94,8.51,2.12,3.18,2.42,0.29,0.48,-2.43,3730.21,0.17,2052.7,-2.25,10.66,-0.89,0,0,27.48,1,0,0,0,0,0,5,-10.53,0.89,11.41,Fathead,LC50,96,3220,-0.89,10.53,-4.82
74,78966,2520,7.832014181,33.6,3.51,9,1,0,0,0,3,0,75.11,1.06,260.42,153.73,106.69,0,0,366.61,3,2.7,0,0.02,0.95,6.59,3.13,7.08,7.46,-1,1.38,-3.05,240.49,-0.01,117.29,-5.26,9.46,-3.06,0,0,48.57,2,0,0,0,0,0,5,-9.75,3.32,13.07,Fathead,LC50,96,2520,-3.32,9.75,-3.215
75,79005,81.6,4.401829262,0.61,-0.49,12,0,0,0,0,0,0,133.41,3.99,269.55,79.72,0,0,189.83,384.56,0,0,0.04,0,0.95,9.24,3.22,3.22,0.43,2.49,-1.95,-2.36,9906.04,0.35,10000,-1.52,10.61,-0.1,0,0,0,0,0,0,0,0,0,5,-11.51,0.32,11.84,Fathead,LC50,96,81.6,-0.32,11.51,-5.595
76,79016,44.1,3.786459782,0.34,-1.09,11,0,0,0,0,0,0,131.39,1.51,261.84,24.01,0,28.38,209.45,366.34,0,0,0.01,0,0.95,8.78,3.3,2.72,0.62,2.42,-1.94,-2.55,9906.04,0.24,10000,-1.42,9.67,-0.04,0,0,0,0,0,0,0,0,0,5,-9.96,-0.06,9.9,Fathead,LC50,96,44.1,0.06,9.96,-5.01
613,79124768,0.3,-1.203972804,0,-6.79,1,0,0,0,0,3,0,267.11,3.31,458.21,18.68,75.49,236.66,127.38,766.42,0,2.5,0.01,0,0.88,24.85,8.47,9.9,4.79,3.32,-3.66,-4.54,1905.41,0.05,4951.87,-1.79,9.32,0.86,0,0,45.39,2,0,12,0,12,0,17,-9.34,-0.73,8.61,Fathead,LC50,96,0.3,0.73,9.34,-5.035
431,791286,53.7,3.983413002,0.19,-1.65,2,0,0,0,0,3,0,278.29,3.86,520.93,0,21.37,499.56,0,910.73,0,5,0.02,0,0.87,33.14,10.4,13.71,8.78,3.24,-2.98,-5.98,6212.1,0.2,3562.44,0.13,9.78,-0.05,0,0,19.19,1,0,18,0,18,0,20,-9.87,-0.18,9.69,Fathead,LC50,96,53.7,0.18,9.87,-5.025
77,79209,357,5.877735782,4.82,1.57,10,0,0,0,0,0,1,74.08,2.65,261.04,193.85,67.19,0,0,360.42,0,2,0.02,0,0.94,8.27,1.93,3.05,2.77,0.18,0.52,-2.53,2284.32,0.06,1208.16,-2.76,11.17,-1.18,0,0,39.2,2,0,0,0,0,0,5,-11.4,1.1,12.5,Fathead,LC50,96,357,-1.1,11.4,-5.15
78,79345,20.3,3.010620886,0.12,-2.11,12,0,0,0,0,0,0,167.85,0,291.93,40.95,0,0,250.98,427.64,0,0,0,0,0.94,10.96,4.05,3.55,0.51,2.6,-2.08,-2.5,9906.04,0.27,10000,-1.52,10.78,0.35,0,0,0,0,0,0,0,0,0,6,-11.65,-0.23,11.42,Fathead,LC50,96,20.3,0.23,11.65,-5.94
79,79776,5.09,1.627277831,0.03,-3.63,2,0,0,0,0,3,1,192.3,3.94,451.08,401.72,44.91,4.44,0,761.89,0,2,0.02,0,0.89,22.45,5.75,7.74,2.45,2.99,-3.23,-3.26,3715.28,0.01,2043.82,-2.04,9.46,0.36,0,0,27.89,1,0,6,0,6,4,14,-9.19,-0.13,9.06,Fathead,LC50,96,5.09,0.13,9.19,-4.66
80,79958,1.33,0.285178942,0,-5.62,2,0,0,0,0,4,0,366.07,6.48,547.06,108.55,82.62,86.21,269.68,956.53,2,1.5,0.04,0,0.86,30.38,10.66,15.05,5.8,4.94,-5.91,-4.24,1630.97,0.24,10000,-2.35,9.58,0.36,0,0,40.99,2,0,12,0,12,0,21,-9.22,-0.33,8.89,Fathead,LC50,96,1.33,0.33,9.22,-4.775
491,8/8/32,41.8,3.73289634,0.19,-1.67,0,0,0,0,0,2,0,222.26,6.06,435.38,87.91,97.92,247.34,2.21,710.28,0,6,0.05,0,0.88,23.35,7.25,11.31,8.59,0.63,-1.05,-4.58,1167.73,-0.39,601.53,-2.26,9.87,0.94,0,0,49.48,4,0,11,0,11,0,15,-9.62,-1.17,8.45,Fathead,LC50,96,41.8,1.17,9.62,-5.395
81,80466,2.59,0.951657876,0.02,-4.15,3,0,0,0,0,3,0,164.25,2.57,392.12,210.06,54.47,127.59,0,648.8,1,0.75,0.01,0,0.92,19.1,6.02,7.51,3.44,3.07,-2.49,-3.37,3015.32,-0.04,1630.99,-1.79,9.4,-0.27,0,0,22.47,1,0,6,0,6,0,12,-8.89,0.47,9.36,Fathead,LC50,96,2.59,-0.47,8.89,-4.21
82,80524,65.3,4.178992036,0.38,-0.96,2,2,0,0,0,3,0,170.3,1.89,397.67,314.35,83.31,0,0,667.08,4,2,0.01,0.01,0.93,18.62,6.22,12.25,8.41,0.29,0.82,-4.14,99.92,0.54,50.22,-6.89,9.58,-2.92,0,0,45.97,2,0,6,0,6,6,12,-9.67,3.4,13.07,Fathead,LC50,96,65.3,-3.4,9.67,-3.135
616,8065483,16,2.772588722,0.06,-2.78,1,0,0,0,0,9,3,258.33,2.47,496.86,401.62,29.38,0,65.85,844.3,0,5.5,0.01,0,0.87,21.86,6.74,9.23,4.57,2.12,-1.58,-3.64,5215.28,-0.08,6766.6,-1.2,9.11,1.13,0,0,32.38,3,0,0,0,0,0,14,-8.72,-1.2,7.52,Fathead,LC50,96,16,1.2,8.72,-4.96
83,81196,0.97,-0.030459207,0,-5.47,6,0,0,0,0,0,0,229.92,4.27,369.31,10.43,0,133.15,225.73,585.73,0,0,0.03,0,0.92,18.56,6.3,6.68,1.59,4.66,-4.27,-3.51,9906.04,0.21,10000,-1.05,9.72,0.62,0,0,0,0,0,6,0,6,0,11,-9.88,-0.63,9.25,Fathead,LC50,96,0.97,0.63,9.88,-5.255
433,818611,4.8,1.568615918,0.04,-3.18,6,0,0,0,0,4,1,116.12,3.23,335.64,177.53,106.8,51.32,0,490.82,1,3.7,0.02,0.01,0.9,11.41,3.85,6.6,5.83,0.08,-0.51,-3.45,961.95,-0.56,474.4,-2.92,10.91,-0.06,0,0,59.47,3,0,0,0,0,0,8,-11.06,0.02,11.08,Fathead,LC50,96,4.8,-0.02,11.06,-5.52
434,818724,0.41,-0.891598119,0,-5.72,6,0,0,0,0,6,0,126.2,1.96,387.07,286.36,45.27,55.44,0,592.93,1.5,1.7,0.01,0.01,0.88,14.25,4.57,6.64,3.88,2.41,-1.73,-3.71,3686.15,-0.19,2026.51,-1.58,11.18,-1.7,0,0,21.38,1,0,0,0,0,0,9,-10.83,1.65,12.48,Fathead,LC50,96,0.41,-1.65,10.83,-4.59
435,821556,15.2,2.721295428,0.11,-2.23,3,0,0,0,0,6,1,142.24,3.5,431.25,386.52,44.73,0,0,680.43,0,2,0.02,0,0.87,17.22,4.67,5.69,1.71,2.49,-2.28,-3.68,3730.21,-0.19,2052.7,-1.77,10.65,-0.88,0,0,27.48,1,0,0,0,0,0,10,-10.51,0.88,11.38,Fathead,LC50,96,15.2,-0.88,10.51,-4.815
436,822866,18.4,2.912350665,0.12,-2.12,6,0,0,0,0,0,2,153.05,4.51,329.55,209.6,0,0,119.95,513.13,0,0,0.04,0,0.94,14.38,4.09,4.63,0.55,3.15,-3.51,-2.49,9906.04,0.61,10000,-1.52,10.42,-0.82,0,0,0,0,0,6,0,6,6,8,-11.09,1.16,12.25,Fathead,LC50,96,18.4,-1.16,11.09,-4.965
302,82385420,18300,9.814656339,82,4.41,2,0,0,0,0,0,0,183.18,3.62,345.79,0,176.12,167.48,2.19,535.95,1,5,0.02,0.01,0.92,16.89,5.96,9.99,9.28,-0.12,-1.34,-3.58,211.72,-0.81,94.97,-4.18,10.6,1.22,0,0,84.11,4,0,9,0,9,1,12,-6.19,3.04,9.22,Fathead,LC50,96,18300,-3.04,6.19,-1.575
437,831823,4.95,1.599387577,0.03,-3.63,1,0,0,0,0,3,0,186.21,1.21,394.24,0,54.46,339.78,0,637,1,1.25,0,0,0.91,20.66,7.24,8.52,5.38,2.7,-2.46,-4.64,3016.33,-0.06,1631.58,-1.04,9.26,0.15,0,0,31.12,2,0,12,0,12,0,14,-8.8,0.13,8.93,Fathead,LC50,96,4.95,-0.13,8.8,-4.335
84,83329,1.73,0.548121409,0.01,-4.49,6,0,0,0,0,0,0,154.21,0.82,364.7,106.84,0,257.86,0,581.46,0,0,0,0,0.92,19.58,5.62,5.72,1.67,3.87,-4.17,-4,9906.04,0.41,5899.29,-0.61,8.59,0.41,0,0,0,0,0,12,0,12,2,12,-8.49,-0.21,8.28,Fathead,LC50,96,1.73,0.21,8.49,-4.35
85,83341,8.84,2.179286877,0.07,-2.7,3,0,0,0,0,0,0,131.18,2.39,338.89,84.88,28.76,225.25,0,522.23,1,0,0.01,0,0.93,16.9,5.19,6.46,3.73,2.6,-2.41,-3.81,5286.11,0.34,2992.09,-1.26,8.24,-0.26,0,0,13.93,1,0,9,0,9,0,10,-8.25,0.31,8.56,Fathead,LC50,96,8.84,-0.31,8.25,-3.97
86,83794,0.01,-4.605170186,1.32E-05,-11.24,0,0,0,0,0,3,0,394.42,5.61,612.45,421.16,24.07,167.22,0,1120.56,0,5.75,0.03,0,0.85,38.36,10,15.58,7.5,4.07,-6.13,-4.73,5856.86,0.16,3342.76,-1.09,8.58,0.6,0,0,65.7,6,0,21,0,21,5,29,-8.43,-0.48,7.95,Fathead,LC50,96,0.01,0.48,8.43,-4.455
88,84628,0.08,-2.525728644,0,-8.29,2,0,0,0,0,4,2,318.33,4.08,594.24,0,34.19,560.05,0,1020.62,0,5,0.02,0,0.82,37.47,11.83,15.23,9.23,3.94,-4.21,-7.04,4695.73,-0.01,2632.58,0.21,9.46,0.84,0,0,58.18,4,0,18,0,18,0,24,-9.3,-0.86,8.44,Fathead,LC50,96,0.08,0.86,9.3,-5.08
90,84662,31.8,3.45946629,0.14,-1.94,1,0,0,0,0,4,2,222.24,4.09,508.89,282.23,67.64,159.01,0,817.82,0,4,0.02,0,0.83,25.53,7.2,10.06,5.54,2.4,-3.12,-5.02,2261.76,-0.33,1195.26,-1.82,10.23,0.67,0,0,61.3,4,0,6,0,6,0,16,-10.28,-0.63,9.65,Fathead,LC50,96,31.8,0.63,10.28,-5.455
91,84742,1,0,0,-5.63,1,0,0,0,0,8,2,278.35,3.97,636.71,411.43,66.32,158.96,0,1056.19,0,4,0.01,0,0.79,32.5,9.56,12.17,4.96,3.96,-4.78,-5.73,2328.3,-0.63,1233.32,-1.41,10.23,0.67,0,0,61.29,4,0,6,0,6,0,20,-10.28,-0.63,9.65,Fathead,LC50,96,1,0.63,10.28,-5.455
93,86500,0.06,-2.813410717,0,-8.51,2,0,0,0,0,5,3,317.32,5.72,473.85,162.11,65.44,165.66,80.65,843.82,0,5,0.04,0,0.91,25.99,8.52,11.61,6.28,2.41,-2.12,-3.76,2373.3,-0.07,3482.11,-1.66,9.32,2.15,0,0,69.01,6,0,10,0,10,0,19,-9.93,-2.54,7.39,Fathead,LC50,96,0.06,2.54,9.93,-6.235
438,868779,227,5.424950017,1.74,0.55,1,0,0,0,0,4,1,130.14,3.63,357.12,222.06,96.84,38.22,0,543.09,1,3.7,0.02,0.01,0.9,13.38,4.34,7.26,5.72,0.37,-0.93,-3.31,1195.66,-0.47,600.12,-2.79,10.46,-0.11,0,0,58.12,3,0,0,0,0,0,9,-10.47,0.08,10.55,Fathead,LC50,96,227,-0.08,10.47,-5.195
94,87172,3.95,1.373715579,0.02,-3.99,0,0,0,0,0,3,0,213.24,5.53,450.35,0,78.31,372.04,0,727.39,1,2.25,0.04,0,0.87,24.58,8.27,11.06,6.89,2.88,-3.23,-5.43,1791.98,-0.31,929.34,-1.36,8.82,0.5,0,0,51.45,3,0,12,0,12,0,16,-8.9,-0.42,8.48,Fathead,LC50,96,3.95,0.42,8.9,-4.66
439,872311,6.19,1.822935087,0.04,-3.27,10,0,0,0,0,0,0,163.03,0.89,274.63,0,0,144.58,130.05,397.44,0,0,0,0,0.95,11.13,4.01,3.29,1.41,2.54,-1.86,-3,9906.04,0.19,10000,-1.01,9.73,0.7,0,0,0,0,0,5,0,5,0,6,-9.25,-0.11,9.14,Fathead,LC50,96,6.19,0.11,9.25,-4.68
440,874420,1.8,0.587786665,0.01,-4.58,3,0,0,0,0,1,0,175.01,4.13,339.54,18.67,65.61,125.58,129.68,522.98,0,2,0.03,0,0.92,15.33,5.44,6.47,3.63,2.04,-1.56,-3.35,2364.33,0.31,6437.11,-2.19,9.66,0.91,0,0,33.96,1,0,6,0,6,0,10,-10.02,-0.97,9.05,Fathead,LC50,96,1.8,0.97,10.02,-5.495
95,87683,0.09,-2.407945609,0,-7.97,8,0,0,0,0,1,0,260.76,0.04,354.3,0,0,31,323.31,552.81,0,0,3.40E-06,0,0.92,15.62,5.94,5.51,0.68,3.95,-4.16,-2.98,9906.04,0.19,10000,-1.31,8.8,1.4,0,0,0,0,0,0,0,0,0,10,-10.05,-0.63,9.41,Fathead,LC50,96,0.09,0.63,10.05,-5.34
96,87865,0.25,-1.386294361,0,-7,3,0,0,0,0,1,0,266.34,2.39,375.8,0,41.29,43.18,291.33,597.4,1,0.75,0.01,0,0.91,17.52,6.74,8.23,3.28,3.56,-3.1,-3.15,4021.44,0.89,10000,-2.03,9.55,0.82,0,0,20.48,1,0,6,0,6,0,12,-9.57,-0.98,8.6,Fathead,LC50,96,0.25,0.98,9.57,-5.275
97,88062,4.89,1.587192303,0.02,-3.7,4,0,0,0,0,1,0,197.45,2.25,344.09,0,41.3,96.23,206.56,527,1,0.75,0.01,0,0.92,15.21,5.79,7.09,3.54,3.69,-1.67,-3.33,4020.35,0.68,10000,-1.85,9.59,0.49,0,0,20.46,1,0,6,0,6,0,10,-9.78,-0.59,9.2,Fathead,LC50,96,4.89,0.59,9.78,-5.185
441,882337,0.11,-2.207274913,0,-7.59,6,0,0,0,0,3,1,218.33,2.38,426.29,0,0,355.27,71.02,705.09,0,1,0.01,0,0.9,23.53,7.86,8.11,3.51,4.38,-4.45,-4.87,9906.04,-0.27,10000,0.02,9.08,2.18,0,0,0,0,0,12,0,12,0,14,-8.85,-1.73,7.12,Fathead,LC50,96,0.11,1.73,8.85,-5.29
98,88302,9.14,2.212660385,0.04,-3.12,3,0,0,0,0,2,0,207.11,8.06,353.19,0.18,128.56,119.35,105.11,552.29,1,1.75,0.12,0,0.92,15.8,4.76,9.26,5.04,1.68,-2.09,-3.37,598.11,-0.31,1068.69,-3.28,11.15,1.79,105.11,0,60.76,4,0,6,0,6,0,14,-10.51,-1.59,8.93,Fathead,LC50,96,9.14,1.59,10.51,-6.05
99,88686,395,5.978885765,2.9,1.06,1,0,0,0,0,2,0,136.15,2.38,320.04,0,151.05,168.99,0,487.36,3,2.5,0.01,0.01,0.94,13.68,5.84,10.07,9.08,0.15,-1.12,-3.38,366.04,-0.71,166.94,-3.52,8.09,0.03,0,0,73.16,3,0,6,0,6,0,10,-8.64,0.05,8.69,Fathead,LC50,96,395,-0.05,8.64,-4.295
443,886862,79,4.369447852,0.3,-1.2,0,0,0,0,0,3,1,165.19,2.73,405.94,141.46,110.97,153.51,0,632.68,1.5,3,0.01,0.01,0.88,18.71,6.13,9.55,6.99,1.75,-2.26,-4.24,878.12,-0.58,429.87,-2.74,8.32,0.2,0,0,61.55,3,0,6,0,6,0,12,-8.8,-0.26,8.54,Fathead,LC50,96,79,0.26,8.8,-4.53
100,88755,160,5.075173815,1.15,0.14,4,0,0,0,0,2,0,139.11,7.33,310.87,0,132.78,178.09,0,466.35,1,1.75,0.12,0.01,0.94,12.93,5.08,7.84,5.33,1.88,-0.84,-3.43,545.4,-0.57,256.9,-3.15,10.47,1.2,0,0,62.62,4,0,6,0,6,0,10,-9.91,-1.18,8.73,Fathead,LC50,96,160,1.18,9.91,-5.545
101,88857,0.54,-0.616186139,0,-6.11,2,0,0,0,0,5,0,240.22,7.63,457.02,186.27,219.43,51.32,0,750.72,1,2.75,0.08,0.01,0.87,21.17,7.28,10.76,5.73,1.5,-2.64,-3.81,82.24,-1.65,33.24,-4.9,11.16,1.99,0,0,105.11,7,0,6,0,6,0,17,-10.5,-1.79,8.71,Fathead,LC50,96,0.54,1.79,10.5,-6.145
551,9/3/75,15.1,2.714694744,0.1,-2.31,3,0,0,0,0,1,0,151.6,6.39,345.65,77.99,60.07,143.6,64,532.79,0,1.5,0.08,0,0.92,15.9,5.11,6.66,3.22,1.94,-2.23,-3.52,2668.63,0.19,3204.11,-2.03,9.83,0.7,0,0,25.57,1,0,6,0,6,0,10,-9.84,-0.6,9.24,Fathead,LC50,96,15.1,0.6,9.84,-5.22
479,9/9/65,5.78,1.754403683,0.03,-3.55,0,0,0,0,0,4,0,202.21,3.08,406.64,0,108.91,297.73,0,659.77,2,2,0.01,0.01,0.9,20.53,7.73,10.65,7.48,2.38,-2.31,-4.55,918.53,-0.57,451.29,-2.09,9.13,0.19,0,0,53.59,3,0,12,0,12,0,15,-8.64,0.11,8.75,Fathead,LC50,96,5.78,-0.11,8.64,-4.265
102,90028,2.3,0.832909123,0.02,-3.97,6,0,0,0,0,2,0,122.12,4.09,307.82,14.89,119.27,173.66,0,462.55,0,1.75,0.04,0,0.94,12.73,4.74,5.16,3.74,1.29,-0.6,-3.34,732.64,-0.46,353.44,-2.91,9.91,0.62,0,0,56.62,2,0,6,0,6,0,9,-9.5,-0.43,9.07,Fathead,LC50,96,2.3,0.43,9.5,-4.965
103,90153,4.63,1.532556868,0.03,-3.44,2,0,0,0,0,1,0,144.17,2.26,341.56,0,46.08,295.48,0,531.74,1,0.75,0.01,0,0.93,17.31,5.96,7.16,4.85,2.7,-2.23,-4.09,3621.92,0.15,1988.37,-1.23,8.77,0.54,0,0,20.91,1,0,10,0,10,0,11,-8.49,-0.37,8.12,Fathead,LC50,96,4.63,0.37,8.49,-4.43
104,90437,6.15,1.816452082,0.04,-3.32,1,0,0,0,0,2,0,170.21,2,392.43,0,38.87,353.56,0,626.64,1,0.75,0.01,0,0.9,21.02,7.07,8.4,5.1,3.17,-3.03,-4.8,4239.71,0.13,2357.36,-0.8,9.2,0.16,0,0,19.19,1,0,12,0,12,0,13,-8.93,-0.12,8.81,Fathead,LC50,96,6.15,0.12,8.93,-4.525
106,90595,0.85,-0.162518929,0,-5.8,3,0,0,0,0,2,0,279.92,3.38,362.62,14.89,112.02,85.93,149.78,564.66,0,1.75,0.02,0,0.91,15.98,5.94,6.6,3.27,2.02,-2.47,-3.38,858.2,-0.09,2773.76,-3.09,10.03,1.02,0,0,55.6,2,0,6,0,6,0,11,-9.66,-0.92,8.74,Fathead,LC50,96,0.85,0.92,9.66,-5.29
107,91203,6.14,1.814824742,0.05,-3.04,8,0,0,0,0,0,0,128.17,0,332.06,0,0,332.06,0,512.54,0,0,0,0,0.93,17.53,5.49,5.12,2.15,3.35,-3.6,-4.2,9906.04,0.19,5899.29,-0.35,8.84,0.46,0,0,0,0,0,10,0,10,0,10,-8.71,-0.27,8.44,Fathead,LC50,96,6.14,0.27,8.71,-4.49
108,91225,77.8,4.354141431,0.6,-0.51,4,0,0,0,0,0,0,129.16,1.8,327.21,0,20.8,306.42,0,501.21,0,1,0.01,0,0.93,16.83,5.33,5.57,3.72,2.09,-1.34,-4.08,6290.35,0.4,3610.97,-0.82,9.22,0.69,0,0,11.83,1,0,10,0,10,0,10,-9.18,-0.47,8.71,Fathead,LC50,96,77.8,0.47,9.18,-4.825
109,91656,21.4,3.063390922,0.14,-1.98,6,1,0,0,0,3,0,155.28,0.97,405.02,405.02,0,0,0,665.64,0,2,0,0,0.91,18.56,4.55,5.91,2,2.13,-1.14,-3.71,2470.59,0.09,1454.79,-1.15,9.35,-2.93,0,0,5.44,1,0,6,0,6,6,11,-8.94,2.85,11.79,Fathead,LC50,96,21.4,-2.85,8.94,-3.045
110,91667,16.4,2.797281335,0.11,-2.21,5,0,0,0,0,3,0,149.24,1.67,390.78,220.37,0,170.41,0,628.15,0,1,0,0,0.91,18.69,5.34,5.72,2.14,2.74,-2.93,-3.84,9906.04,0.38,5899.29,-0.63,7.99,-0.63,0,0,1.68,1,0,6,0,6,0,11,-8.16,0.75,8.91,Fathead,LC50,96,16.4,-0.75,8.16,-3.705
111,91883,52.9,3.968403339,0.3,-1.22,1,0,0,0,0,5,0,179.26,3.38,428.4,282.91,37.81,107.68,0,702.18,1,2.7,0.02,0.01,0.89,19.77,6.03,8.63,4.76,2.4,-2.34,-3.8,4338.2,-0.06,2416.61,-1.36,7.82,-0.85,0,0,20.51,2,0,6,0,6,0,13,-8.36,0.59,8.94,Fathead,LC50,96,52.9,-0.59,8.36,-3.885
444,920661,244,5.497168225,1.45,0.37,10,0,0,0,0,1,0,168.04,0.73,284.84,22.17,42.25,0,220.43,416.43,1,0,0,0,0.95,9.87,1.33,4.67,2.01,2.2,-2.01,-2.39,3937.82,0.73,10000,-2.2,13.03,0.23,220.43,0,21.41,1,0,0,0,0,0,10,-12.5,0.12,12.63,Fathead,LC50,96,244,-0.12,12.5,-6.19
445,924414,38.1,3.640214282,0.39,-0.95,8,0,0,0,0,4,0,98.14,2.07,317.03,196.34,33.36,87.33,0,474.23,1,1.7,0.01,0.01,0.93,11.09,3.74,4.99,3.56,1.75,-0.68,-3.12,4781.05,0.06,2684.32,-1.44,10.26,-0.97,0,0,18.96,1,0,0,0,0,0,7,-10.01,1.1,11.11,Fathead,LC50,96,38.1,-1.1,10.01,-4.455
446,927742,36.1,3.586292865,0.52,-0.66,9,0,0,0,0,3,0,70.09,1.9,261.92,145.77,56.96,59.2,0,359.11,1.5,1.7,0.01,0.01,0.93,6.86,2.53,4.38,4.35,0.67,-0.03,-2.9,2856.16,-0.05,1538.14,-2.07,10.96,-1.86,0,0,23.24,1,0,0,0,0,0,5,-10.68,1.78,12.46,Fathead,LC50,96,36.1,-1.78,10.68,-4.45
447,928961,381,5.942799375,3.8,1.34,7,0,0,0,0,4,0,100.16,2.13,338.08,265.3,56.96,15.82,0,503.81,1,1.7,0.01,0.01,0.91,11.59,3.5,5.12,3.28,1.38,-0.95,-3.13,2856.11,-0.14,1538.12,-2.13,10.05,-1.11,0,0,23.24,1,0,0,0,0,0,7,-9.6,1.21,10.81,Fathead,LC50,96,381,-1.21,9.6,-4.195
448,928972,271,5.602118821,2.71,1,7,0,0,0,0,4,0,100.16,2.13,338.08,265.3,56.96,15.82,0,503.81,1,1.7,0.01,0.01,0.91,11.59,3.5,5.12,3.28,1.38,-0.95,-3.13,2856.11,-0.14,1538.12,-2.13,10.05,-1.11,0,0,23.24,1,0,0,0,0,0,7,-9.68,1.19,10.86,Fathead,LC50,96,271,-1.19,9.68,-4.245
449,932161,157,5.056245805,1.28,0.25,4,0,0,0,0,1,0,123.15,2.11,330.07,160.87,41.37,127.84,0,503.62,0,2,0.01,0,0.93,14.58,4.18,5.12,3.41,1.56,-1.28,-3.32,4013.97,0.18,2221.99,-1.74,9.4,-0.03,0,0,28.36,2,0,5,0,5,0,9,-8.97,0.09,9.06,Fathead,LC50,96,157,-0.09,8.97,-4.44
113,93914,1.1,0.09531018,0.01,-4.99,0,0,0,0,0,3,1,162.19,6.37,360.2,90.98,76.4,192.81,0,588.07,0,4,0.07,0,0.94,17.3,5.95,8.22,5.7,1.42,-0.75,-3.38,1867.92,-0.19,971.98,-1.96,10.05,0.48,0,0,49.7,2,0,6,0,6,0,12,-10.1,-0.55,9.55,Fathead,LC50,96,1.1,0.55,10.1,-5.325
